curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,68,40,1.7,2025,1,etec-de-maua-ee-joao-paulo-ii
Logística,Noite,65,40,1.62,2025,1,etec-de-maua-ee-joao-paulo-ii
Administração,Noite,119,40,2.97,2025,1,etec-de-maua
Enfermagem,Manhã,99,40,2.47,2025,1,etec-de-maua
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,290,40,7.25,2025,1,etec-de-maua
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,387,40,9.67,2025,1,etec-de-maua
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,158,40,3.95,2025,1,etec-de-maua
Farmácia,Noite,167,40,4.17,2025,1,etec-de-maua
Informática,Noite,104,40,2.6,2025,1,etec-de-maua
Administração,Noite,58,35,1.65,2025,1,etec-de-monte-mor
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,110,35,3.14,2025,1,etec-de-monte-mor
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,55,35,1.57,2025,1,etec-de-monte-mor
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,213,35,6.08,2025,1,etec-de-monte-mor
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,68,35,1.94,2025,1,etec-de-monte-mor
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,110,35,3.14,2025,1,etec-de-monte-mor
Técnico em Qualidade,Noite,54,35,1.54,2025,1,etec-de-monte-mor
Administração,Noite,43,40,1.07,2025,1,etec-de-peruibe
Design de Interiores,Noite,50,40,1.25,2025,1,etec-de-peruibe
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,103,40,2.57,2025,1,etec-de-peruibe
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,111,40,2.77,2025,1,etec-de-peruibe
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-PI,Manhã e Tarde,60,40,1.5,2025,1,etec-de-peruibe
Ensino Médio com Habilitação Profissional de Técnico em Edificações - Mtec-N,Noite,20,40,0.5,2025,1,etec-de-peruibe
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Manhã,123,40,3.07,2025,1,etec-de-peruibe
Logística,Noite,34,40,0.85,2025,1,etec-de-piedade-emef-profa-hilda-holtz-de-carvalho-pilar-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,126,40,3.15,2025,1,etec-de-piedade
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec-N,Noite,61,40,1.52,2025,1,etec-de-piedade
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec-PI,Manhã e Tarde,130,40,3.25,2025,1,etec-de-piedade
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,75,40,1.87,2025,1,etec-de-piedade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,327,40,8.17,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,78,40,1.95,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,447,40,11.17,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,125,40,3.12,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,185,40,4.62,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,199,40,4.97,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,216,70,3.08,2025,1,etec-de-porto-feliz
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,41,35,1.17,2025,1,etec-de-porto-feliz
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,36,35,1.02,2025,1,etec-de-porto-feliz
Técnico em Qualidade,Noite,48,35,1.37,2025,1,etec-de-porto-feliz
Administração,Noite,78,40,1.95,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,224,40,5.6,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,221,40,5.52,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,272,40,6.8,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec,Manhã,233,40,5.82,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Informática para Internet,Noite,76,40,1.9,2025,1,etec-de-praia-grande-balneario-maracana-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Tarde,153,40,3.82,2025,1,etec-de-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,533,40,13.32,2025,1,etec-de-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Farmácia - MTec,Manhã,359,40,8.97,2025,1,etec-de-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,284,40,7.1,2025,1,etec-de-praia-grande
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,132,40,3.3,2025,1,etec-de-praia-grande
Farmácia,Noite,157,40,3.92,2025,1,etec-de-praia-grande
Informática,Noite,74,40,1.85,2025,1,etec-de-praia-grande
Logística,Noite,69,40,1.72,2025,1,etec-de-praia-grande
Recursos Humanos,Noite,66,40,1.65,2025,1,etec-de-praia-grande
Informática para Internet,Noite,59,40,1.47,2025,1,etec-de-registro-em-prof-carlos-alberto-vigneron-jacupiranga
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,111,35,3.17,2025,1,etec-de-registro-faculdade-de-tecnologia-de-registro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,22,35,0.62,2025,1,etec-de-registro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,195,35,5.57,2025,1,etec-de-registro
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,203,35,5.8,2025,1,etec-de-registro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,173,40,4.32,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,51,40,1.27,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,78,40,1.95,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,111,40,2.77,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,100,40,2.5,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,78,40,1.95,2025,1,etec-de-rio-grande-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,22,40,0.55,2025,1,etec-de-rio-grande-da-serra
Contabilidade,Noite,63,40,1.57,2025,1,etec-de-santa-fe-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,224,40,5.6,2025,1,etec-de-santa-fe-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,128,40,3.2,2025,1,etec-de-santa-fe-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,158,40,3.95,2025,1,etec-de-santa-fe-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Tarde,92,40,2.29,2025,1,etec-de-santa-fe-do-sul
Administração,Noite,43,35,1.22,2025,1,etec-de-santa-isabel
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,174,35,4.97,2025,1,etec-de-santa-isabel
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,180,35,5.14,2025,1,etec-de-santa-isabel
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,40,35,1.14,2025,1,etec-de-santa-isabel
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,56,40,1.4,2025,1,etec-de-santa-rosa-de-viterbo
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,75,40,1.87,2025,1,etec-de-santa-rosa-de-viterbo
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Manhã,83,40,2.07,2025,1,etec-de-santa-rosa-de-viterbo
Administração,Noite,51,30,1.7,2025,1,etec-de-sao-paulo-ceu-butanta
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-N,Noite,53,30,1.76,2025,1,etec-de-sao-paulo-ceu-butanta
Administração - 20% On-line,Noite,55,40,1.37,2025,1,etec-de-sao-paulo
Desenvolvimento de Sistemas - 20% On-line,Noite,115,40,2.87,2025,1,etec-de-sao-paulo
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,364,40,9.1,2025,1,etec-de-sao-paulo
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,617,40,15.42,2025,1,etec-de-sao-paulo
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,207,40,5.17,2025,1,etec-de-sao-paulo
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec-PI,Manhã e Tarde,217,40,5.42,2025,1,etec-de-sao-paulo
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,268,40,6.7,2025,1,etec-de-sao-paulo
Guia de Turismo,Noite,48,40,1.2,2025,1,etec-de-sao-paulo
Enfermagem,Manhã,39,30,1.3,2025,1,etec-de-sao-roque-univesp-aluminio
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,51,40,1.27,2025,1,etec-de-sao-roque-univesp-aluminio
Enfermagem,Tarde,55,30,1.83,2025,1,etec-de-sao-roque
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,124,35,3.54,2025,1,etec-de-sao-roque
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Manhã,398,35,11.37,2025,1,etec-de-sao-roque
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,128,40,3.2,2025,1,etec-de-sao-sebastiao-fatec-de-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,84,40,2.1,2025,1,etec-de-sao-sebastiao-fatec-de-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,96,30,3.2,2025,1,etec-de-sao-sebastiao-instituto-verdescola-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,75,30,2.5,2025,1,etec-de-sao-sebastiao-instituto-verdescola-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,24,30,0.8,2025,1,etec-de-sao-sebastiao-instituto-verdescola-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,250,40,6.25,2025,1,etec-de-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,118,40,2.95,2025,1,etec-de-sao-sebastiao
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,93,40,2.32,2025,1,etec-de-sao-sebastiao
Recursos Humanos,Noite,67,30,2.23,2025,1,etec-de-sapopemba-ceu-sao-rafael
Serviços Jurídicos,Noite,48,30,1.6,2025,1,etec-de-sapopemba-ceu-sapopemba
Administração,Noite,88,40,2.2,2025,1,etec-de-sapopemba
Desenvolvimento de Sistemas,Tarde,120,40,3,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,337,40,8.42,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,91,40,2.27,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec,Manhã,147,40,3.67,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,428,40,10.7,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec-N,Noite,42,40,1.05,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,142,40,3.55,2025,1,etec-de-sapopemba
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,51,40,1.27,2025,1,etec-de-sapopemba
Marketing,Noite,64,40,1.6,2025,1,etec-de-sapopemba
Administração - 20% On-line,Noite,65,40,1.62,2025,1,etec-de-sumare
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,270,40,6.75,2025,1,etec-de-sumare
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,255,40,6.37,2025,1,etec-de-sumare
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,160,40,4,2025,1,etec-de-sumare
Administração,Noite,134,40,3.35,2025,1,etec-de-suzano
Comércio Exterior,Noite,42,40,1.05,2025,1,etec-de-suzano
Contabilidade,Noite,64,40,1.6,2025,1,etec-de-suzano
Enfermagem,Tarde,97,40,2.42,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,477,40,11.92,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,155,40,3.87,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,232,40,5.8,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,324,40,8.1,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Secretariado - MTec,Tarde,143,40,3.57,2025,1,etec-de-suzano
Química,Noite,120,40,3,2025,1,etec-de-suzano
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,610,80,7.62,2025,1,etec-de-taboao-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,133,40,3.32,2025,1,etec-de-taboao-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,79,40,1.97,2025,1,etec-de-taboao-da-serra
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,18,30,0.6,2025,1,etec-de-tiquatira-ceu-tiquatira
Design Gráfico,Noite,78,40,1.95,2025,1,etec-de-tiquatira
Design Gráfico,Tarde,76,40,1.9,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,132,40,3.3,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,380,40,9.5,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,304,40,7.6,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Manhã,194,40,4.84,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Tarde,85,40,2.12,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,57,40,1.42,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,234,40,5.85,2025,1,etec-de-tiquatira
Modelagem do Vestuário,Noite,67,40,1.67,2025,1,etec-de-tiquatira
Química,Noite,68,40,1.7,2025,1,etec-de-tiquatira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,155,40,3.87,2025,1,etec-de-vargem-grande-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,123,40,3.07,2025,1,etec-de-vargem-grande-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,41,40,1.02,2025,1,etec-de-vargem-grande-do-sul
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,98,40,2.45,2025,1,etec-de-vargem-grande-do-sul
Gastronomia,Noite,55,40,1.37,2025,1,etec-de-vargem-grande-do-sul
Informática,Noite,63,40,1.57,2025,1,etec-de-vargem-grande-do-sul
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec-N,Noite,26,30,0.86,2025,1,etec-de-vila-formosa-ceu-aricanduva
Marketing - 20% On-line,Noite,35,30,1.16,2025,1,etec-de-vila-formosa-ceu-aricanduva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,133,40,3.32,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,229,40,5.72,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,33,40,0.82,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - Mtec-N,Noite,27,40,0.67,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Tarde,92,40,2.29,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,76,40,1.9,2025,1,etec-de-vila-formosa
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Tarde,44,40,1.1,2025,1,etec-de-vila-formosa
Administração,Noite,87,40,2.17,2025,1,etec-deputado-ary-de-camargo-pedroso
Automação Industrial,Noite,82,40,2.04,2025,1,etec-deputado-ary-de-camargo-pedroso
Eletroeletrônica,Noite,38,40,0.95,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,229,40,5.72,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,55,40,1.37,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,106,40,2.65,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,51,40,1.27,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,217,40,5.42,2025,1,etec-deputado-ary-de-camargo-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,131,40,3.27,2025,1,etec-deputado-ary-de-camargo-pedroso
Administração,Noite,55,40,1.37,2025,1,etec-deputado-francisco-franco
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,172,80,2.15,2025,1,etec-deputado-francisco-franco
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,155,40,3.87,2025,1,etec-deputado-francisco-franco
Cafeicultura,Noite,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,69,35,1.97,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros
Gastronomia - 20% On-line,Noite,75,35,2.14,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros
Química - 20% On-line,Noite,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros
Administração,Noite,73,40,1.82,2025,1,etec-deputado-salim-sedeh
Desenvolvimento de Sistemas,Noite,76,40,1.9,2025,1,etec-deputado-salim-sedeh
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,162,40,4.05,2025,1,etec-deputado-salim-sedeh
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,148,40,3.7,2025,1,etec-deputado-salim-sedeh
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,103,40,2.57,2025,1,etec-deputado-salim-sedeh
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - Mtec-N,Noite,47,40,1.17,2025,1,etec-deputado-salim-sedeh
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,110,40,2.75,2025,1,etec-deputado-salim-sedeh
Farmácia,Noite,77,40,1.92,2025,1,etec-deputado-salim-sedeh
Administração,Noite,48,40,1.2,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos
Logística,Noite,59,40,1.47,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos
Portos,Noite,60,40,1.5,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,135,40,3.37,2025,1,etec-dona-escolastica-rosa-fatec-rubens-lara
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-AMS,Tarde,113,40,2.82,2025,1,etec-dona-escolastica-rosa-fatec-rubens-lara
Administração,Noite,76,40,1.9,2025,1,etec-dona-escolastica-rosa
Administração,Tarde,58,40,1.45,2025,1,etec-dona-escolastica-rosa
Comércio Exterior,Noite,138,40,3.45,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,292,40,7.3,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Comércio Exterior - MTec-N,Noite,81,40,2.02,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,203,40,5.07,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,271,40,6.77,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,35,40,0.87,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec,Manhã,146,40,3.65,2025,1,etec-dona-escolastica-rosa
Logística,Tarde,66,40,1.65,2025,1,etec-dona-escolastica-rosa
Segurança do Trabalho,Noite,116,40,2.9,2025,1,etec-dona-escolastica-rosa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,35,40,0.87,2025,1,etec-dona-sebastiana-de-barros
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Tarde,28,40,0.7,2025,1,etec-dona-sebastiana-de-barros
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,141,40,3.52,2025,1,etec-dona-sebastiana-de-barros
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,81,40,2.02,2025,1,etec-dona-sebastiana-de-barros
Química,Noite,66,40,1.65,2025,1,etec-dona-sebastiana-de-barros
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,113,40,2.82,2025,1,etec-doutor-adail-nunes-da-silva-fatec-de-taquaritinga
Administração - 20% On-line,Noite,69,40,1.72,2025,1,etec-doutor-adail-nunes-da-silva
Enfermagem,Manhã,64,40,1.6,2025,1,etec-doutor-adail-nunes-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,89,40,2.22,2025,1,etec-doutor-adail-nunes-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec-PI,Manhã e Tarde,81,40,2.02,2025,1,etec-doutor-adail-nunes-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,85,40,2.12,2025,1,etec-doutor-adail-nunes-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,70,40,1.75,2025,1,etec-doutor-adail-nunes-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-N,Noite,60,40,1.5,2025,1,etec-doutor-adail-nunes-da-silva
Informática para Internet - 20% On-line,Noite,72,40,1.8,2025,1,etec-doutor-adail-nunes-da-silva
Nutrição e Dietética - 20% On-line,Noite,67,40,1.67,2025,1,etec-doutor-adail-nunes-da-silva
Química - 20% On-line,Noite,63,40,1.57,2025,1,etec-doutor-adail-nunes-da-silva
Contabilidade,Noite,50,40,1.25,2025,1,etec-doutor-carolino-da-motta-e-silva-emeb-cidinha-corso
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,157,80,1.96,2025,1,etec-doutor-carolino-da-motta-e-silva
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,89,40,2.22,2025,1,etec-doutor-carolino-da-motta-e-silva
Guia de Turismo,Noite,33,40,0.82,2025,1,etec-doutor-carolino-da-motta-e-silva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,162,35,4.62,2025,1,etec-doutor-celso-charuri
Ensino Médio com Habilitação Profissional de Técnico em Edificações - Mtec-N,Noite,70,35,2,2025,1,etec-doutor-celso-charuri
Ensino Médio com Habilitação Profissional de Técnico em Guia de Turismo - MTec,Manhã,80,35,2.28,2025,1,etec-doutor-celso-charuri
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-N,Noite,69,35,1.97,2025,1,etec-doutor-celso-charuri
Agronegócio,Noite,55,40,1.37,2025,1,etec-doutor-dario-pacheco-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec-PI,Manhã e Tarde,80,40,2,2025,1,etec-doutor-dario-pacheco-pedroso
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,113,40,2.82,2025,1,etec-doutor-dario-pacheco-pedroso
Florestas,Noite,36,40,0.9,2025,1,etec-doutor-dario-pacheco-pedroso
Desenvolvimento de Sistemas,Noite,95,40,2.37,2025,1,etec-doutor-demetrio-azevedo-junior
Edificações - 20% On-line,Noite,64,40,1.6,2025,1,etec-doutor-demetrio-azevedo-junior
Eletroeletrônica,Noite,125,40,3.12,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,122,40,3.05,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,192,40,4.8,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Tarde,94,40,2.35,2025,1,etec-doutor-demetrio-azevedo-junior
